,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
447,57190,,,,,,2,2,0,1.0,14.5,1.0,4.0,0.25,1.0,2.5,0.4,1.0,1.0,1.0,0.5,2.5,3.0,0.5,0.0,1.5,0.0,0.0,1.5,0.5,4.0,4.0,12.9,0,0,11.5,1434,1123,1493,1,1103,1293,1103,1455,440,566,252,855,1038,1,951,734,821,1197,1513,131,1252,1310,1039,1346,1162,185,957,512,39,1017,1
448,52160,,,,,,2,1,1,0.5,13.5,2.0,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,2.0,0.5,2.0,0.0,4.0,0.0,4.0,2.5,12.1,0,0,11.0,1434,1301,1326,689,1161,970,1336,12,1178,1370,1178,1448,1471,1448,951,1316,1289,1197,295,913,34,1310,28,1520,1162,308,1006,512,39,1043,1
449,52163,,,,,,2,1,1,0.5,14.0,2.5,6.5,0.385,1.0,2.5,0.4,0.5,1.5,0.333,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.5,6.5,0.5,11.5,0,0,11.0,1434,1301,1326,689,1136,816,739,1132,440,566,252,1194,837,1431,1434,1316,1402,1197,1513,366,1252,467,1471,806,853,595,1047,512,39,1043,1
450,56180,,,,,,2,0,2,0.0,9.2,1.5,3.5,0.429,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,1.5,0.0,1.0,0.5,3.5,-2.5,12.2,0,0,10.0,1434,1477,1151,1477,1373,1141,1189,827,1178,1370,1178,1194,1305,1,525,1316,1129,1197,1273,913,71,1310,1273,1346,1221,1191,1000,512,39,1102,1
451,57158,,,,,,2,0,2,0.0,14.1,1.5,2.5,0.6,0.5,1.5,0.333,1.5,1.5,1.0,0.5,2.0,2.5,1.0,0.5,0.0,0.5,0.0,3.5,1.5,5.0,0.0,10.5,0,0,10.0,1434,1477,1151,1477,1125,1141,1336,92,776,854,601,610,837,1,951,918,980,850,1273,1421,425,1310,100,806,1058,702,1107,512,39,1102,1
452,52105,,,,,,2,1,1,0.5,4.9,1.5,4.0,0.375,1.0,2.0,0.5,2.5,2.5,1.0,0.0,2.5,2.5,0.0,0.5,0.0,0.0,0.0,1.5,1.5,6.5,3.0,9.0,0,0,10.0,1434,1301,1326,689,1519,1141,1103,1172,440,682,56,311,494,1,1434,734,980,1479,1273,1421,1252,1310,1039,806,853,260,1198,512,39,1102,1
453,52282,,,,,,2,1,1,0.5,15.8,1.5,4.5,0.333,1.0,1.5,0.667,2.5,3.0,0.833,0.0,1.5,1.5,1.0,1.0,0.0,0.0,0.5,1.0,2.0,6.5,-2.5,8.8,0,0,10.0,1434,1301,1326,689,1029,1141,1023,1325,440,854,18,311,366,366,1434,1142,1289,850,849,1421,1252,467,1273,581,853,1191,1214,512,39,1102,1
454,52280,,,,,,2,1,1,0.5,19.9,0.5,2.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,0.0,3.5,3.5,2.0,0.5,0.5,0.0,0.0,2.5,2.5,2.0,7.5,10.2,0,0,8.5,1434,1301,1326,689,779,1455,1384,1455,1178,981,1178,855,608,1317,1434,422,680,444,1273,913,1252,1310,421,422,1404,64,1128,512,39,1208,1
455,52249,,,,,,2,0,2,0.0,19.0,0.0,3.5,0.0,0.0,2.0,0.0,0.5,1.5,0.333,0.0,4.0,4.0,3.0,1.5,0.5,0.0,0.0,4.0,3.0,0.5,-2.5,9.8,0,0,8.5,1434,1477,1151,1477,831,1546,1189,1546,1178,682,1178,1194,837,1431,1434,306,552,242,533,913,1252,1310,28,291,1546,1191,1156,512,39,1208,1
456,26616,,,,,,2,0,2,0.0,18.4,1.5,4.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,1.5,1.5,0.0,0.5,0.5,0.5,3.0,2.0,9.5,0,0,8.5,1434,1477,1151,1477,876,1141,1103,1172,1178,682,1178,1448,1471,1448,951,1477,1402,627,533,131,1252,467,1471,1346,1271,357,1176,512,39,1208,1
457,56217,,,,,,2,1,1,0.5,12.7,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.5,4.0,5.5,0.0,0.5,0.0,0.0,0.0,1.5,0.5,3.0,5.0,9.1,0,0,8.5,1434,1301,1326,689,1196,1293,1384,329,1178,1370,1178,855,1038,1,319,306,319,1479,1273,1421,1252,1310,1039,1346,1271,135,1192,512,39,1208,1
458,57211,,,,,,2,1,1,0.5,11.9,0.5,4.5,0.111,0.5,1.5,0.333,0.0,0.0,0.0,1.0,1.5,2.5,1.5,0.5,0.5,0.5,1.5,1.5,0.0,1.5,4.5,9.3,0,0,8.0,1434,1301,1326,689,1234,1455,1023,1539,776,854,601,1448,1471,1448,525,1142,980,627,1273,913,425,16,1039,1520,1460,162,1184,512,39,1242,1
459,52525,,,,,,2,1,1,0.5,9.3,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,2.5,1.0,3.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0,2.5,4.0,9.2,0,0,8.0,1434,1301,1326,689,1371,1293,1519,1,1178,1370,1178,1194,1305,1,104,1316,680,1479,1273,1421,148,1310,1273,1056,1358,185,1187,512,39,1242,1
460,57163,,,,,,2,0,2,0.0,17.6,0.5,4.5,0.111,0.5,2.0,0.25,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.0,0.0,0.5,1.5,1.0,1.5,-4.0,7.1,0,0,7.0,1434,1477,1151,1477,915,1455,1023,1539,776,682,944,1448,1471,1448,1434,1142,1289,627,533,366,1252,467,1039,1056,1460,1383,1320,512,39,1301,1
461,56122,,,,,,2,2,0,1.0,7.9,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,0.0,1.5,0.0,0.0,1.5,0.5,1.0,2.0,8.7,0,0,6.5,1434,1123,1493,1,1428,1546,1564,1546,1178,1370,1178,855,1038,1,1434,918,1129,1197,1513,131,1252,1310,1039,1346,1504,357,1221,512,39,1332,1
462,56110,,,,,,2,0,2,0.0,15.4,1.0,3.5,0.286,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.5,1.0,2.0,0.5,0.0,0.0,1.0,0.5,2.5,-16.5,5.3,0,0,6.5,1434,1477,1151,1477,1060,1293,1189,1418,776,981,56,1448,1471,1448,951,1316,1289,850,295,913,1252,1310,1273,1346,1358,1582,1403,512,39,1332,1
463,57187,,,,,,2,2,0,1.0,7.0,1.5,2.5,0.6,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.5,1.0,4.5,2.5,5.4,0,0,6.0,1434,1123,1493,1,1456,1141,1336,92,776,981,56,855,1038,1,1434,1477,1517,1197,1273,1421,1252,467,1039,1056,1115,308,1400,512,39,1357,1
464,52125,,,,,,2,2,0,1.0,7.7,1.0,2.5,0.4,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.5,0.5,0.0,0.0,0.5,0.0,3.0,1.0,4.4,0,0,6.0,1434,1123,1493,1,1433,1293,1336,1025,440,566,252,1448,1471,1448,1434,1477,1517,1197,533,913,1252,1310,1471,1520,1271,517,1454,512,39,1357,1
465,57173,,,,,,2,1,1,0.5,12.9,0.5,1.5,0.333,0.0,0.5,0.0,0.0,0.0,0.0,1.5,2.0,3.5,0.0,0.0,0.0,0.5,0.0,3.0,0.5,1.0,0.5,6.7,0,0,5.5,1434,1301,1326,689,1187,1455,1460,1325,1178,1158,1178,1448,1471,1448,319,918,680,1479,1513,1421,425,1310,194,1346,1504,595,1335,512,39,1387,1
466,26600,,,,,,2,2,0,1.0,5.0,1.5,4.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,3.0,4.5,6.2,0,0,5.5,1434,1123,1493,1,1512,1141,1103,1172,1178,1370,1178,1448,1471,1448,951,1142,1129,1197,1513,1421,1252,86,1471,1520,1271,162,1362,512,39,1387,1
467,56241,,,,,,2,2,0,1.0,9.5,0.5,1.5,0.333,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.5,3.5,0.0,2.0,0.0,0.0,0.0,3.0,1.5,2.0,10.0,4.2,0,0,5.5,1434,1123,1493,1,1360,1455,1460,1325,1178,1370,1178,855,1038,1,181,1142,680,1479,295,1421,1252,1310,194,806,1404,33,1465,512,39,1387,1
468,52313,,,,,,2,0,2,0.0,15.1,1.0,5.0,0.2,0.0,2.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,3.0,1.5,3.0,-6.5,5.4,0,0,5.0,1434,1477,1151,1477,1073,1293,938,1500,1178,682,1178,855,1038,1,951,1547,1517,1197,1273,913,1252,1310,194,806,1271,1511,1400,512,39,1407,1
469,52167,,,,,,2,1,1,0.5,10.2,1.0,1.5,0.667,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,4.0,5.1,0,0,5.0,1434,1301,1326,689,1319,1293,1460,32,776,981,56,1448,1471,1448,1434,1142,1289,1197,1513,1421,1252,1310,1471,1520,1358,185,1419,512,39,1407,1
470,56200,,,,,,2,0,2,0.0,11.2,1.0,2.0,0.5,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,2.0,0.0,2.5,-13.0,4.0,0,0,5.0,1434,1477,1151,1477,1270,1293,1384,329,776,854,601,1448,1471,1448,1434,1547,1560,1479,533,913,425,1310,693,1520,1358,1573,1471,512,39,1407,1
471,56160,,,,,,2,0,2,0.0,8.8,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,-8.0,6.0,0,0,4.5,1434,1477,1151,1477,1389,1455,1519,329,1178,1370,1178,1448,1471,1448,1434,1316,1402,1197,1513,913,425,1310,1273,1346,1504,1538,1375,512,39,1440,1
472,52133,,,,,,2,2,0,1.0,5.7,0.5,2.5,0.2,0.5,2.0,0.25,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.5,0.5,2.0,-1.0,4.9,0,0,4.5,1434,1123,1493,1,1491,1455,1336,1500,776,682,944,1194,1038,1317,1434,1477,1517,1197,1513,913,1252,467,1039,1346,1404,902,1428,512,39,1440,1
473,57231,,,,,,2,2,0,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,1.0,0.5,0.5,0.0,3.0,0.0,0.0,-2.0,4.6,0,0,4.0,1434,1123,1493,1,1343,1546,1577,1546,1178,1370,1178,1448,1471,1448,951,1316,1289,1197,849,913,425,1310,194,1520,1557,1088,1441,512,39,1459,1
474,52206,,,,,,2,2,0,1.0,5.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,4.5,4.4,0,0,4.0,1434,1123,1493,1,1512,1455,1519,329,1178,1158,1178,1448,1471,1448,1434,918,1129,850,1273,1421,1252,1310,1273,1520,1504,162,1451,512,39,1459,1
475,52162,,,,,,2,1,1,0.5,4.9,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,3.4,0,0,4.0,1434,1301,1326,689,1517,1293,1260,1325,1178,981,1178,1448,1471,1448,319,1477,1129,1479,849,1421,1252,1310,1547,1520,1404,1278,1492,512,39,1459,1
476,57157,,,,,,2,0,2,0.0,4.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,4.3,0,0,3.5,1434,1477,1151,1477,1531,1455,1564,1,1178,1370,1178,1448,1471,1448,525,1477,1289,1479,1513,1421,425,1310,1547,1520,1504,308,1458,512,39,1482,1
477,52207,,,,,,2,2,0,1.0,5.7,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,3.5,4.1,0,0,3.5,1434,1123,1493,1,1489,1293,1460,32,1178,1370,1178,1448,1471,1448,1434,1477,1517,1479,1513,913,1252,1310,1471,1520,1404,226,1469,512,39,1482,1
478,52341,,,,,,2,1,1,0.5,3.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,-1.5,3.2,0,0,3.0,1434,1301,1326,689,1564,1293,1519,1,1178,1370,1178,1448,1471,1448,951,1477,1402,1479,1513,1421,1252,1310,1471,1520,1404,1001,1496,512,39,1498,1
479,52522,,,,,,2,1,1,0.5,7.0,0.5,2.0,0.25,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.5,-2.0,2.8,0,0,3.0,1434,1301,1326,689,1454,1455,1384,1455,1178,1158,1178,1194,1305,1,951,1316,1289,1479,1273,1421,1252,1310,1547,1056,1460,1088,1510,512,39,1498,1
480,52195,,,,,,2,2,0,1.0,4.6,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,3.5,2.7,0,0,3.0,1434,1123,1493,1,1526,1455,1519,329,1178,1158,1178,855,1038,1,1434,1316,1402,1479,1273,1421,1252,1310,1547,1056,1404,226,1515,512,39,1498,1
481,57200,,,,,,2,0,2,0.0,12.4,0.5,3.0,0.167,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.0,0.5,0.0,0.0,1.5,1.0,1.0,-5.0,1.9,0,0,3.0,1434,1477,1151,1477,1212,1455,1260,1517,1178,1158,1178,1448,1471,1448,1434,1477,1517,1197,295,913,1252,1310,1039,1056,1504,1451,1549,512,39,1498,1
482,56297,,,,,,2,1,1,0.5,4.9,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,-6.5,2.8,0,0,2.5,1434,1301,1326,689,1515,1455,1519,329,1178,1370,1178,1448,1038,1448,525,1477,1289,1479,1513,1421,1252,1310,1273,1346,1504,1511,1510,512,39,1524,1
483,56211,,,,,,2,1,1,0.5,8.4,0.5,1.5,0.333,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,1.0,2.5,-7.0,2.0,0,0,2.5,1434,1301,1326,689,1405,1455,1460,1325,1178,1370,1178,610,608,740,1434,1547,1560,1479,1273,1421,1252,1310,1039,1056,1358,1522,1542,512,39,1524,1
484,52400,,,,,,2,0,2,0.0,2.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,2.7,0,0,2.0,1434,1477,1151,1477,1571,1546,1564,1546,1178,1370,1178,1448,1471,1448,1434,1316,1402,1479,1513,1421,425,1310,1547,1520,1557,55,1515,512,39,1540,1
485,57178,,,,,,2,2,0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.5,0.5,1.0,-1.0,0.8,0,0,1.5,1434,1123,1493,1,1523,1546,1577,1546,1178,1370,1178,855,1038,1,1434,1547,1560,1197,849,1421,1252,1310,1039,1346,1504,902,1568,512,39,1556,1
486,52433,,,,,,2,1,1,0.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.1,0,0,0.5,1434,1301,1326,689,1581,1546,1564,1546,1178,1370,1178,1448,1471,1448,1434,1477,1517,1479,1273,1421,1252,1310,1547,1520,1557,1485,1577,512,39,1576,1
487,56117,,,,,,2,2,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,1434,1123,1493,1,1585,1546,1577,1546,1178,1370,1178,1448,1471,1448,1434,1547,1560,1479,1513,1421,1252,1310,1547,1520,1557,1278,1578,512,39,1578,1
488,52246,,,,,,2,0,2,0.0,2.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-0.5,0,0,0.0,1434,1477,1151,1477,1579,1546,1564,1546,1178,1158,1178,1448,1471,1448,1434,1547,1560,1479,1273,1421,1252,1310,1547,1056,1557,817,1586,512,39,1578,1
489,52202,,,,,,1,1,0,1.0,33.4,8.0,18.0,0.444,1.0,6.0,0.167,6.0,12.0,0.5,3.0,5.0,8.0,6.0,3.0,1.0,1.0,2.0,0.0,8.0,23.0,10.0,44.6,0,0,42.0,1528,1301,1493,1,109,42,31,709,440,82,1113,26,2,1317,44,168,91,44,72,366,148,4,1547,4,39,33,16,512,39,22,1
490,52200,,,,,,1,1,0,1.0,32.9,8.0,16.0,0.5,2.0,6.0,0.333,4.0,6.0,0.667,1.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,4.0,5.0,22.0,0.0,33.3,0,0,33.0,1528,1301,1493,1,130,42,59,329,114,82,601,123,77,1047,525,557,552,850,849,38,1252,86,28,71,50,702,139,512,39,123,1
491,57181,,,,,,1,1,0,1.0,28.2,2.0,7.0,0.286,1.0,3.0,0.333,11.0,17.0,0.647,2.0,4.0,6.0,2.0,2.0,0.0,2.0,1.0,4.0,9.0,16.0,5.0,30.2,0,0,29.0,1528,1301,1493,1,341,970,673,1418,440,454,601,1,1,1124,181,306,247,444,295,1421,34,86,28,1,183,135,200,512,39,205,1
492,57182,,,,,,1,1,0,1.0,25.5,5.0,12.0,0.417,3.0,6.0,0.5,4.0,5.0,0.8,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,4.0,17.0,1.0,28.0,0,0,29.0,1528,1301,1493,1,485,285,231,913,21,82,56,123,131,503,1434,168,382,1479,849,366,148,86,2,144,151,517,272,512,39,205,1
493,25250,,,,,,1,0,1,0.0,24.8,8.0,12.0,0.667,0.0,1.0,0.0,5.0,7.0,0.714,1.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,4.0,4.0,21.0,-2.0,27.5,0,0,29.0,1528,1477,1326,1477,533,42,231,32,1178,981,1178,62,45,904,525,306,382,850,16,366,1252,1310,28,144,60,1088,295,512,39,205,1
494,56135,,,,,,1,1,0,1.0,32.7,3.0,12.0,0.25,2.0,10.0,0.2,2.0,2.0,1.0,2.0,5.0,7.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,34.0,30.9,0,0,28.0,1528,1301,1493,1,133,683,231,1455,114,2,1058,419,608,1,181,168,156,81,849,38,1252,1310,1273,1056,533,2,186,512,39,239,1
495,56156,,,,,,1,0,1,0.0,22.9,4.0,9.0,0.444,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,8.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,12.0,13.0,27.6,0,0,26.0,1528,1477,1326,1477,637,472,456,709,1178,1370,1178,123,222,1,13,306,91,444,72,366,148,86,28,581,394,11,289,512,39,302,1
496,56192,,,,,,1,0,1,0.0,27.3,5.0,10.0,0.5,0.0,4.0,0.0,0.0,2.0,0.0,3.0,8.0,11.0,2.0,1.0,0.0,1.0,0.0,6.0,4.0,10.0,4.0,28.2,1,0,25.0,1528,1477,1326,1477,382,285,378,329,1178,286,1178,1448,608,1448,44,21,20,444,849,1421,148,1310,4,144,533,185,263,359,39,343,1
497,52434,,,,,,1,0,1,0.0,20.8,3.0,15.0,0.2,0.0,2.0,0.0,1.0,2.0,0.5,3.0,6.0,9.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,7.0,4.0,26.3,0,0,23.0,1528,1477,1326,1477,737,683,98,1500,1178,682,1178,855,608,1317,44,80,51,242,295,38,1252,1310,28,581,801,185,337,512,39,416,1
498,52515,,,,,,1,1,0,1.0,23.9,5.0,12.0,0.417,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,15.0,9.0,17.6,0,0,21.0,1528,1301,1493,1,583,285,231,913,21,39,167,419,608,1,1434,557,821,1479,849,1421,1252,1310,28,1056,224,44,703,512,39,491,1
499,56124,,,,,,1,1,0,1.0,21.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,22.1,0,0,19.0,1528,1301,1493,1,727,683,1103,18,1178,1370,1178,1448,1471,1448,181,80,91,850,849,1421,34,1310,693,1056,917,702,492,512,39,591,1
500,57159,,,,,,1,0,1,0.0,24.4,4.0,6.0,0.667,1.0,3.0,0.333,2.0,4.0,0.5,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,11.0,-17.0,18.1,0,0,18.0,1528,1477,1326,1477,560,472,802,32,440,454,601,419,222,1317,525,918,821,242,849,1421,1252,1310,693,144,454,1585,678,512,39,641,1
501,52131,,,,,,1,1,0,1.0,15.2,6.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,21.0,17.4,0,0,16.0,1528,1301,1493,1,1067,152,378,92,1178,1370,1178,1448,1471,1448,181,1547,1129,1479,1513,366,1252,1310,1547,1056,394,5,714,512,39,750,1
502,56262,,,,,,1,0,1,0.0,18.6,1.0,9.0,0.111,0.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,-1.0,18.1,0,0,15.0,1528,1477,1326,1477,853,1293,456,1539,1178,1370,1178,419,608,1,2,557,91,850,1513,1421,148,86,693,291,1162,902,678,512,39,797,1
503,24171,,,,,,1,0,1,0.0,14.7,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,-6.0,14.6,0,0,13.0,1528,1477,1326,1477,1096,970,1260,32,1178,1370,1178,419,608,1,525,918,821,444,849,1421,148,1310,693,1056,917,1485,850,512,39,909,1
504,56140,,,,,,1,1,0,1.0,9.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,12.4,0,0,10.0,1528,1301,1493,1,1330,1546,1519,1546,1178,981,1178,419,608,1,525,1316,1129,1479,849,366,34,1310,693,1056,1404,357,988,512,39,1102,1
505,52517,,,,,,1,1,0,1.0,16.2,3.0,5.0,0.6,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,12.0,11.7,0,0,10.0,1528,1301,1493,1,1007,683,938,92,1178,981,1178,1448,608,1448,525,1547,1402,850,1513,366,1252,1310,1547,291,917,18,1030,512,39,1102,1
506,57199,,,,,,1,0,1,0.0,10.5,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,-9.0,9.1,0,0,8.0,1528,1477,1326,1477,1303,970,938,1025,1178,1370,1178,1448,1471,1448,44,1547,821,850,1513,1421,1252,86,194,1520,1162,1549,1192,512,39,1242,1
507,52382,,,,,,1,1,0,1.0,13.6,2.0,7.0,0.286,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.4,0,0,8.0,1528,1301,1493,1,1156,970,673,1418,1178,454,1178,419,608,1,525,1316,1129,1479,849,1421,1252,1310,1547,1056,917,92,1298,512,39,1242,1
508,56252,,,,,,1,0,1,0.0,12.4,1.0,6.0,0.167,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,-1.0,7.4,0,0,8.0,1528,1477,1326,1477,1210,1293,802,1517,1178,1370,1178,419,608,1,525,1316,1129,1479,295,366,1252,1310,1547,291,1162,902,1298,512,39,1242,1
509,52540,,,,,,1,0,1,0.0,17.4,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,-14.0,6.2,0,0,7.0,1528,1477,1326,1477,926,1546,1384,1546,1178,981,1178,855,608,1317,181,306,247,1479,295,1421,1252,1310,194,291,1504,1578,1359,512,39,1301,1
510,52379,,,,,,1,0,1,0.0,9.6,1.0,5.0,0.2,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,-5.0,6.4,0,0,6.0,1528,1477,1326,1477,1343,1293,938,1500,1178,1370,1178,419,608,1,1434,918,1129,1479,1513,1421,1252,86,1273,1056,1162,1451,1351,512,39,1357,1
511,52440,,,,,,1,0,1,0.0,7.7,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,-10.0,5.0,0,0,6.0,1528,1477,1326,1477,1431,1293,1103,1455,440,454,601,1448,1471,1448,1434,1547,1560,1479,849,366,1252,86,1547,1520,1271,1561,1421,512,39,1357,1
512,52450,,,,,,1,0,1,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,6.2,0,0,5.0,1528,1477,1326,1477,1479,1293,1519,1,1178,1370,1178,1448,1471,1448,525,1547,1402,1479,1513,366,1252,1310,1547,1520,1404,1383,1359,512,39,1407,1
513,52134,,,,,,1,1,0,1.0,4.8,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,0,4.0,1528,1301,1493,1,1521,1293,1384,329,440,981,1,1448,1471,1448,1434,1547,1560,1479,1513,1421,1252,1310,1547,1520,1271,357,1504,512,39,1459,1
